id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,variacao,XP131157723,XP131157723-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131157723,XP131157723-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131157723,XP131157723-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131157723,XP131157723-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131157723,XP131157723-XG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131156081,S,N,,,Conjunto Real Madrid,Conjunto Real Madrid,,,,,,N,,,,,,,,,Casacos,Conjuntos,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2b9c40d61-7ac2e7c3ee7090f18916618212429138-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0426a0681-24e3e55e973ae2581516618212431448-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fc16fa481-27ba9bc4a1b159130816618212431565-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a49bf6bd1-6e236f2ab64a342a1216618212442702-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0895c8901-30d97705d293829d3e16618212444961-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131156081,XP131156081-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131156081,XP131156081-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131156081,XP131156081-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131156081,XP131156081-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131156081,XP131156081-XG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131155730,S,N,,,Conjunto França,Conjunto França,,,,,,N,,,,,,,,,Casacos,Conjuntos,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/574b26751-262512492484e76a9f16618211335779-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2d63a3691-a90a498ec5d6916f2316618211336920-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/356477351-d4b0c8db39207544ed16618211338087-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4d708d2c1-83d290035ba10d70ab16618211336987-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/0938c1e41-d848cd9662382b882016618211339959-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131155730,XP131155730-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131155730,XP131155730-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131155730,XP131155730-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131155730,XP131155730-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131155730,XP131155730-XG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131155456,S,N,,,Conjunto Arsenal,Conjunto Arsenal,,,,,,N,,,,,,,,,Casacos,Conjuntos,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ed90574d1-b18e922ccd7b93c3ca16618209208316-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/199a91781-7e77d2910981168c0c16618209203635-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f9ac43b91-712adaac87239f009616618209207604-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/7c6b165b1-8f57d7bf8ad5b8fc2f16618209205302-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3c5e0c251-57a6650909227b015216618209200105-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131155456,XP131155456-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131155456,XP131155456-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131155456,XP131155456-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131155456,XP131155456-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131155456,XP131155456-XG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131155167,S,N,,,Conjunto Barcelona,Conjunto Barcelona,,,,,,N,,,,,,,,,Casacos,Conjuntos,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/823734db1-7ba0e93084d74ac6c616618206461200-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2de96f141-2c5ccbd3045948c9a516618206456984-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9e1696df1-955c6a6d6b6df3104816618206438631-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ec781d6e1-5c16185e1ebc7de79c16618206440092-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b3720f771-3ec38484464b13d86216618206439057-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131155167,XP131155167-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131155167,XP131155167-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131155167,XP131155167-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131155167,XP131155167-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131155167,XP131155167-XG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131154984,S,N,,,Conjunto Milan,Conjunto Milan,,,,,,N,,,,,,,,,Casacos,Conjuntos,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/890da7191-08db31f3962420d77916618205046151-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/adce422f1-294a5674257a4c6f4016618205047089-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bf06cd821-a7e5975c722f18fd5f16618205028627-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8b50ef8d1-86fa6989a3d1b2e4db16618205029675-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/42e68f5b1-6772335d1465591f5716618205028596-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131154984,XP131154984-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131154984,XP131154984-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131154984,XP131154984-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131154984,XP131154984-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131154984,XP131154984-XG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131154730,S,N,,,Conjunto Manchester United,Conjunto Manchester United,,,,,,N,,,,,,,,,Casacos,Conjuntos,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2768e2f01-80037d69cd8478356816618203768650-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1bebbe561-557bc548611ba1181216618203767256-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b10bb9b01-8d120bdb62c583650f16618203748723-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9b1cc5ea1-0b451be3afd4945a3616618203748909-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f4fa97081-198eeb14b3fa7c11fc16618203749102-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131154730,XP131154730-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131154730,XP131154730-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131154730,XP131154730-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131154730,XP131154730-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131154730,XP131154730-XG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131154537,S,N,,,Conjunto Ajax,Conjunto Ajax,,,,,,N,,,,,,,,,Casacos,Conjuntos,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/850c9ab81-b2c651796969c4dd8416618201567637-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a31f86621-cdc4cc4aa604d97dc516618201567927-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/260125b81-7cd1c446ebcf571fc416618201563954-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8bd811391-bf17a9699cca3db4ee16618201544916-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6bcb53321-5b2951319cba49b2f716618201546442-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131154537,XP131154537-P,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131154537,XP131154537-M,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131154537,XP131154537-G,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131154537,XP131154537-GG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131154537,XP131154537-XG,S,N,,,,,,S,0,imediata,30 dias,N,,339.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131153252,S,N,,,Atlético Mineiro Feminino - Away (2022/23),Atlético Mineiro Feminino - Away (2022/23),,,,,,N,,,,,,,,,Camisas Feminina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/627c421c1-19ea46ebcd294844ad16618192219492-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9037ed041-06a5b6255fd899fcc216618192219133-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3d72be6b1-12b68542a55b8904ff16618192218047-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f49b44752-5627ae7969f0f1e37e16618192220762-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f49b447511-5627ae7969f0f1e37e16618192221195-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131153252,XP131153252-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131153252,XP131153252-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131153252,XP131153252-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131153252,XP131153252-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131153252,XP131153252-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131151937,S,N,,,Estados Unidos - Home (2022/23),Estados Unidos - Home (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9a2a3cd91-77edc280b1deabf98c16618186943620-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/70685b811-b5191cb1704d44b71416618186946087-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/105e60391-57780f010420db78a316618186943741-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1c4b6ac91-d773fea6b5e41fee3616618186946373-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2c51ac0b1-0995b1427b227c338016618186946755-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131151937,XP131151937-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131151937,XP131151937-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131151937,XP131151937-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131151937,XP131151937-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131151937,XP131151937-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP131151937,XP131151937-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP131131508,S,N,,,Brasil (Versão Jogador) - Home (2022),Brasil (Versão Jogador) - Home (2022),,,,,,N,,,,,,,,,Versão Jogador,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8af0cd1b1-5b3e1c56d204482b6c16618090674587-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8d65ab331-049279e4a695f275ba16618090685715-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/907bcb031-5c15a2db58b78dbfc116618090682816-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/47404db01-5f1234fa314de40afb16618090680740-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4bf6b31d1-b1916acded8a207c9e16618090687112-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131131508,XP131131508-P,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131131508,XP131131508-M,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131131508,XP131131508-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131131508,XP131131508-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131131508,XP131131508-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131128688,S,N,,,Brasil - Polo Preta e Dourada,Brasil - Polo Preta e Dourada,,,,,,N,,,,,,,,,POLO,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d7c019d21-4683551a042acdf07e16618080462646-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3461013f1-1c2b2b04a409e4accb16618080462024-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b31f20101-3264cf8ec8f294735e16618080462643-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/743104fb1-ea1cfea0bc0e38f95b16618080464801-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8bcb23391-3b54e9fe9dc118cd7f16618080465457-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131128688,XP131128688-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131128688,XP131128688-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131128688,XP131128688-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131128688,XP131128688-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131128688,XP131128688-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131128312,S,N,,,Barcelona - Polo Azul,Barcelona - Polo Azul,,,,,,N,,,,,,,,,POLO,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f07048401-8a9a39028e22d579c916618079116439-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/832c21591-adbdd994cb316caea716618079116833-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d657439e1-2a25d79ea4d023519c16618079116071-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/102522321-ce1758808b74ec8a7416618079116511-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f25fd40b1-da49ea014fbb5a659916618079116751-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131128312,XP131128312-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131128312,XP131128312-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131128312,XP131128312-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131128312,XP131128312-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131128312,XP131128312-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131127759,S,N,,,PSG - Home (1998),PSG - Home (1998) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ecaefb291-d757e4f5eda4958dc416618077132426-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/27228e1a1-b2f69c928ad231da8d16618077136698-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/585a752e1-33dd8ef3055e9bb85b16618077134152-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/24f4d2111-f3ba542aee76c0b9e916618077133399-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4043caee1-f7ee8f2b30974a410f16618077136774-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131127759,XP131127759-P,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131127759,XP131127759-M,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131127759,XP131127759-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131127759,XP131127759-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131127759,XP131127759-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP131127429,S,N,,,Bayern de Munique - Third Kit (2022/23),Bayern de Munique - Third Kit (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Bundesliga,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6ba930b41-b12b847839d522eb1b16618075101555-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/82c2cad91-fb3211efac9a0df4f916618075103437-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ac4ef86d1-f08e20fa1c55f2834e16618075102385-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d599601b1-5fc1421d5dfbb06b3c16618075104116-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/40498b2b1-8f609cabf49a13a74016618075103673-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131127429,XP131127429-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131127429,XP131127429-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131127429,XP131127429-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131127429,XP131127429-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131127429,XP131127429-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP131127429,XP131127429-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP131126585,S,N,,,Internacional - Third Kit (2022/23),Internacional - Third Kit (2022/23) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/be9e3bda1-50275e3e595d9c2fe216618073257443-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/9b0994861-991af6c497c93618c116618073252451-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ddbc663a1-fbde6b8aef018f21d016618073253553-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/584df90c1-832127e3292db9a8f016618073255537-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/237aff071-485b8076b69af28d8716618073251823-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131126585,XP131126585-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP131126585,XP131126585-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP131126585,XP131126585-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP131126585,XP131126585-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP131126585,XP131126585-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP131126585,XP131126585-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP131125295,S,N,,,Argentina - Training kit (2022),Argentina - Training kit (2022) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fe3dd89e1-6cc3e6324d9d43959416618067142908-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a44326251-e6279eaf0ee741ddab16618067142281-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5920f9261-691439ab440373db9e16618067144855-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cb634bfd1-51d95ca605c4565d0016618067144587-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/61312aa11-755d818c3739edeb9516618067149736-640-0.jpg,,,,,,,,,,,,,
,variacao,XP131125295,XP131125295-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
